lat,lon,type,name
55.868857,-3.048515,bus,
55.870117,-3.053615,bus,
55.871003,-3.060223,bus,
55.869948,-3.063854,bus,
55.891758,-3.073917,bus,
55.890317,-3.077426,bus,
55.888713,-3.080004,bus,
55.895078,-3.092846,bus,
55.896683,-3.09924,bus,
55.875653,-3.081432,bus,
55.871177,-3.07338,bus,
55.86997,-3.069623,bus,
55.869405,-3.068409,bus,
55.867655,-3.067163,bus,
55.866224,-3.066405,bus,
55.865112,-3.066086,bus,
55.861321,-3.06496,bus,
55.860131,-3.062275,bus,
55.857658,-3.056233,bus,
55.855709,-3.055126,bus,
55.854129,-3.053869,bus,
55.852434,-3.053519,bus,
55.850547,-3.054602,bus,
55.848925,-3.055118,bus,
55.848223,-3.054252,bus,
55.883494,-3.15693,bus,
55.881975,-3.154055,bus,
55.880407,-3.151723,bus,
55.879538,-3.150466,bus,
55.877879,-3.147204,bus,
55.877791,-3.145124,bus,
55.877969,-3.142396,bus,
55.881282,-3.128042,bus,
55.887764,-3.127687,bus,
55.88344,-3.122973,bus,
55.883611,-3.115033,bus,
55.883951,-3.112229,bus,
55.881008,-3.11077,bus,
55.878581,-3.107887,bus,
55.876371,-3.106833,bus,
55.887538,-3.08173,bus,
55.885063,-3.08529,bus,
55.883206,-3.087972,bus,
55.882557,-3.08522,bus,
55.880433,-3.089653,bus,
55.880741,-3.092347,bus,
55.879726,-3.095404,bus,
55.877556,-3.100937,bus,
55.875716,-3.103682,bus,
55.874519,-3.104943,bus,
55.873192,-3.101613,bus,
55.872254,-3.098997,bus,
55.870749,-3.095391,bus,
55.869674,-3.093059,bus,
55.856926,-3.065159,bus,
55.856147,-3.063812,bus,
55.854074,-3.061359,bus,
55.852117,-3.059038,bus,
55.850953,-3.057552,bus,
55.845386,-3.050757,bus,
55.844982,-3.047616,bus,
55.845985,-3.045886,bus,
55.844767,-3.047547,bus,
55.843857,-3.048896,bus,
55.8421,-3.047267,bus,
55.838936,-3.0464,bus,
55.837466,-3.044939,bus,
55.868816,-3.11659,bus,
55.870194,-3.119139,bus,
55.873998,-3.106878,bus,
55.872066,-3.109891,bus,
55.869013,-3.114614,bus,
55.871949,-3.12376,bus,
55.869401,-3.128241,bus,
55.865171,-3.13288,bus,
55.885413,-3.159257,bus,
55.855551,-3.132504,bus,
55.853292,-3.134898,bus,
55.850807,-3.136455,bus,
55.877329,-3.150321,bus,
55.876724,-3.154443,bus,
55.876004,-3.159345,bus,
55.875752,-3.161335,bus,
55.875077,-3.165231,bus,
55.874741,-3.168417,bus,
55.874358,-3.173792,bus,
55.875166,-3.1738,bus,
55.879712,-3.170085,bus,
55.878689,-3.170965,bus,
55.871219,-3.176925,bus,
55.869834,-3.178002,bus,
55.867299,-3.179923,bus,
55.869026,-3.177834,bus,
55.865752,-3.17259,bus,
55.861104,-3.169046,bus,
55.859648,-3.168156,bus,
55.857993,-3.165438,bus,
55.857046,-3.16394,bus,
55.855739,-3.167208,bus,
55.856116,-3.174807,bus,
55.856823,-3.177896,bus,
55.857677,-3.182635,bus,
55.868747,-3.191025,bus,
55.868762,-3.189428,bus,
55.868055,-3.194728,bus,
55.86545,-3.200145,bus,
55.862618,-3.203109,bus,
55.879399,-3.192455,bus,
55.892209,-3.201067,bus,
55.887311,-3.197542,bus,
55.892716,-3.201594,bus,
55.858533,-3.186112,bus,
55.859378,-3.197129,bus,
55.858104,-3.192361,bus,
55.857811,-3.18831,bus,
55.852613,-3.190564,bus,
55.84968,-3.199243,bus,
55.846133,-3.203638,bus,
55.84312,-3.207585,bus,
55.840385,-3.213441,bus,
55.838596,-3.217154,bus,
55.83564,-3.211664,bus,
55.833772,-3.2106,bus,
55.831864,-3.210924,bus,
55.837842,-3.230623,bus,
55.836506,-3.234796,bus,
55.833679,-3.23806,bus,
55.832863,-3.240508,bus,
55.831397,-3.244198,bus,
55.832911,-3.241148,bus,
55.830124,-3.245753,bus,
55.829167,-3.240774,bus,
55.828878,-3.237444,bus,
55.828971,-3.231684,bus,
55.835544,-3.220427,bus,
55.833377,-3.222435,bus,
55.831224,-3.223852,bus,
55.829273,-3.223073,bus,
55.827956,-3.221738,bus,
55.82789,-3.221177,bus,
55.830301,-3.211802,bus,
55.827508,-3.21893,bus,
55.826161,-3.221538,bus,
55.826358,-3.225264,bus,
55.82661,-3.225176,bus,
55.827343,-3.22646,bus,
55.866268,-3.09413,bus,
55.866044,-3.098023,bus,
55.865538,-3.101428,bus,
55.863264,-3.100517,bus,
55.887411,-3.163698,bus,
55.887549,-3.161431,bus,
55.884196,-3.166271,bus,
55.885943,-3.163974,bus,
55.885618,-3.162285,bus,
55.901137,-3.094536,bus,
55.836211,-3.050861,bus,
55.835871,-3.050676,bus,
55.865311,-3.103722,bus,
55.8659,-3.108149,bus,
55.868933,-3.104592,bus,
55.865002,-3.106047,bus,
55.866528,-3.109206,bus,
55.827916,-3.226718,bus,
55.826293,-3.221798,bus,
55.827861,-3.218702,bus,
55.829172,-3.215167,bus,
55.829004,-3.214874,bus,
55.830582,-3.212497,bus,
55.827725,-3.221459,bus,
55.828742,-3.22312,bus,
55.830234,-3.223965,bus,
55.831247,-3.22422,bus,
55.833916,-3.222372,bus,
55.828726,-3.231931,bus,
55.828688,-3.237486,bus,
55.829158,-3.239895,bus,
55.828327,-3.243924,bus,
55.830237,-3.246092,bus,
55.833802,-3.238319,bus,
55.836383,-3.235463,bus,
55.837962,-3.231234,bus,
55.838028,-3.226381,bus,
55.836537,-3.219995,bus,
55.831942,-3.211246,bus,
55.833384,-3.209886,bus,
55.835206,-3.208298,bus,
55.836664,-3.208024,bus,
55.837116,-3.210449,bus,
55.83782,-3.212882,bus,
55.836691,-3.215322,bus,
55.83619,-3.21513,bus,
55.839343,-3.216139,bus,
55.841175,-3.212539,bus,
55.842844,-3.209126,bus,
55.846102,-3.204084,bus,
55.849756,-3.199805,bus,
55.851736,-3.192933,bus,
55.85835,-3.186442,bus,
55.85766,-3.189903,bus,
55.857821,-3.191857,bus,
55.86257,-3.203411,bus,
55.859357,-3.197512,bus,
55.865936,-3.200128,bus,
55.869399,-3.190454,bus,
55.868401,-3.194243,bus,
55.878075,-3.192782,bus,
55.887022,-3.197613,bus,
55.888,-3.210626,bus,
55.856978,-3.177757,bus,
55.855993,-3.167024,bus,
55.856167,-3.174186,bus,
55.856953,-3.164241,bus,
55.858431,-3.166697,bus,
55.859254,-3.167968,bus,
55.861923,-3.16987,bus,
55.868535,-3.1775,bus,
55.86391,-3.182952,bus,
55.866218,-3.181217,bus,
55.868843,-3.179123,bus,
55.870183,-3.178093,bus,
55.871659,-3.176955,bus,
55.876213,-3.173368,bus,
55.87911,-3.171042,bus,
55.874547,-3.173702,bus,
55.874953,-3.168791,bus,
55.875503,-3.163933,bus,
55.876327,-3.158459,bus,
55.876836,-3.154926,bus,
55.877738,-3.148863,bus,
55.847689,-3.139319,bus,
55.855783,-3.132671,bus,
55.853154,-3.135214,bus,
55.85112,-3.136576,bus,
55.865413,-3.133015,bus,
55.868532,-3.128935,bus,
55.870024,-3.127939,bus,
55.872187,-3.122376,bus,
55.870145,-3.11861,bus,
55.868945,-3.115156,bus,
55.870403,-3.112928,bus,
55.864656,-3.122415,bus,
55.867286,-3.117777,bus,
55.872327,-3.109867,bus,
55.87383,-3.107592,bus,
55.871688,-3.124807,bus,
55.875599,-3.106731,bus,
55.877021,-3.107475,bus,
55.878086,-3.107953,bus,
55.880196,-3.110139,bus,
55.883772,-3.112112,bus,
55.883456,-3.115316,bus,
55.883231,-3.123191,bus,
55.886556,-3.128035,bus,
55.881059,-3.128851,bus,
55.877745,-3.142261,bus,
55.877532,-3.145883,bus,
55.879108,-3.150326,bus,
55.881449,-3.153608,bus,
55.882519,-3.155526,bus,
55.883374,-3.157214,bus,
55.885826,-3.160181,bus,
55.885382,-3.162518,bus,
55.885951,-3.164134,bus,
55.869396,-3.093019,bus,
55.870489,-3.095351,bus,
55.871695,-3.098182,bus,
55.872827,-3.101219,bus,
55.874179,-3.104805,bus,
55.875292,-3.104901,bus,
55.876513,-3.102953,bus,
55.877743,-3.101134,bus,
55.879524,-3.096869,bus,
55.880929,-3.09248,bus,
55.883739,-3.087715,bus,
55.885413,-3.085268,bus,
55.886724,-3.083402,bus,
55.834934,-3.046771,bus,
55.837106,-3.044993,bus,
55.838496,-3.046404,bus,
55.842017,-3.047521,bus,
55.843551,-3.048871,bus,
55.847633,-3.053917,bus,
55.844787,-3.050422,bus,
55.850149,-3.057035,bus,
55.848726,-3.055256,bus,
55.851935,-3.059288,bus,
55.853705,-3.061397,bus,
55.85607,-3.064369,bus,
55.85694,-3.065511,bus,
55.851635,-3.054504,bus,
55.850517,-3.054937,bus,
55.853412,-3.053754,bus,
55.855964,-3.055788,bus,
55.858023,-3.056674,bus,
55.860202,-3.063428,bus,
55.862017,-3.065538,bus,
55.865199,-3.06644,bus,
55.866739,-3.067058,bus,
55.869061,-3.068672,bus,
55.869799,-3.069619,bus,
55.870909,-3.073213,bus,
55.87532,-3.081454,bus,
55.892673,-3.073094,bus,
55.889646,-3.079087,bus,
55.870441,-3.062972,bus,
55.871283,-3.060071,bus,
55.871872,-3.056411,bus,
55.870014,-3.053021,bus,
55.868782,-3.048976,bus,
55.870698,-3.047669,bus,
55.872682,-3.047867,bus,
55.871901,-3.042508,bus,
55.87347,-3.031091,bus,
55.872744,-3.035243,bus,
55.870761,-3.029485,bus,
55.867554,-3.037981,bus,
55.870648,-3.038687,bus,
55.871987,-3.039729,bus,
55.873618,-3.04022,bus,
55.875067,-3.042065,bus,
55.877049,-3.044676,bus,
55.878558,-3.046826,bus,
55.880807,-3.048581,bus,
55.882211,-3.049434,bus,
55.869054,-3.03377,bus,
55.867991,-3.034141,bus,
55.866006,-3.037237,bus,
55.885483,-3.050338,bus,
55.891072,-3.043965,bus,
55.895225,-3.047947,bus,
55.889149,-3.05138,bus,
55.890018,-3.054826,bus,
55.890568,-3.056743,bus,
55.891557,-3.060767,bus,
55.893547,-3.069649,bus,
55.897923,-3.054017,bus,
55.897583,-3.053895,bus,
55.897432,-3.063119,bus,
55.894004,-3.070828,bus,
55.893674,-3.07261,bus,
55.895477,-3.071988,bus,
55.896489,-3.067139,bus,
55.888968,-3.081626,bus,
55.895027,-3.093532,bus,
55.896647,-3.10031,bus,
55.896842,-3.081253,bus,
55.897151,-3.086028,bus,
55.905454,-3.099088,bus,
55.911574,-3.091918,bus,
55.910414,-3.110075,bus,
55.911163,-3.087571,bus,
55.913214,-3.117466,bus,
55.862347,-3.100523,bus,
55.864002,-3.102343,bus,
55.86605,-3.100404,bus,
55.866316,-3.095745,bus,
55.887856,-3.162208,bus,
55.884743,-3.166416,bus,
55.887451,-3.164227,bus,
55.90868,-3.099035,bus,
55.908467,-3.098789,bus,
55.848419,-3.060742,bus,
55.848327,-3.060915,bus,
55.864267,-3.18226,bus,
55.831063,-3.69875,bus,
55.899206,-3.69026,bus,
55.898999,-3.691642,bus,
55.899068,-3.693772,bus,
55.89927,-3.68564,bus,
55.899524,-3.683444,bus,
55.898904,-3.694597,bus,
55.887684,-3.695659,bus,
55.885926,-3.690178,bus,
55.885649,-3.690038,bus,
55.887928,-3.69228,bus,
55.898851,-3.698481,bus,
55.898652,-3.699208,bus,
55.898337,-3.703753,bus,
55.889685,-3.700415,bus,
55.889859,-3.700183,bus,
55.891935,-3.700818,bus,
55.892323,-3.701378,bus,
55.894982,-3.700727,bus,
55.895529,-3.700831,bus,
55.898117,-3.700225,bus,
55.898346,-3.699899,bus,
55.899617,-3.699634,bus,
55.900683,-3.698561,bus,
55.90209,-3.697551,bus,
55.903911,-3.697775,bus,
55.903317,-3.701092,bus,
55.903267,-3.70664,bus,
55.901669,-3.710409,bus,
55.899745,-3.707909,bus,
55.892443,-3.697178,bus,
55.892282,-3.697139,bus,
55.893977,-3.688881,bus,
55.893927,-3.689918,bus,
55.89482,-3.685767,bus,
55.894632,-3.685727,bus,
55.895243,-3.683754,bus,
55.895055,-3.683714,bus,
55.896527,-3.673942,bus,
55.897101,-3.67072,bus,
55.893182,-3.693772,bus,
55.892947,-3.693874,bus,
55.841233,-3.603163,bus,
55.839519,-3.613313,bus,
55.839773,-3.613164,bus,
55.842235,-3.615901,bus,
55.842415,-3.615845,bus,
55.843099,-3.617135,bus,
55.84336,-3.617114,bus,
55.844735,-3.617139,bus,
55.846434,-3.610948,bus,
55.846814,-3.610692,bus,
55.844553,-3.617291,bus,
55.840975,-3.603025,bus,
55.897825,-3.604105,bus,
55.897606,-3.605088,bus,
55.897735,-3.606213,bus,
55.897144,-3.610171,bus,
55.896917,-3.610321,bus,
55.896116,-3.616605,bus,
55.896338,-3.617478,bus,
55.89543,-3.622318,bus,
55.895129,-3.622657,bus,
55.895502,-3.628398,bus,
55.895347,-3.628616,bus,
55.896685,-3.632734,bus,
55.896704,-3.633311,bus,
55.897965,-3.635811,bus,
55.898219,-3.637021,bus,
55.899054,-3.6384,bus,
55.899929,-3.640148,bus,
55.900237,-3.640625,bus,
55.900232,-3.641056,bus,
55.901377,-3.6428,bus,
55.901592,-3.644185,bus,
55.901638,-3.647466,bus,
55.901733,-3.649773,bus,
55.901496,-3.650003,bus,
55.9012,-3.653973,bus,
55.901066,-3.653264,bus,
55.900603,-3.66025,bus,
55.900062,-3.66237,bus,
55.891168,-3.621165,bus,
55.890778,-3.620717,bus,
55.886038,-3.623061,bus,
55.885814,-3.623692,bus,
55.882265,-3.625062,bus,
55.88107,-3.625012,bus,
55.900821,-3.64604,bus,
55.900628,-3.646335,bus,
55.897015,-3.647062,bus,
55.897092,-3.646713,bus,
55.895128,-3.649749,bus,
55.89485,-3.650361,bus,
55.893666,-3.652229,bus,
55.8935,-3.651887,bus,
55.900191,-3.657513,bus,
55.899929,-3.657614,bus,
55.89801,-3.663306,bus,
55.898277,-3.662822,bus,
55.899592,-3.64586,bus,
55.898835,-3.660078,bus,
55.898655,-3.660135,bus,
55.887679,-3.632852,bus,
55.890029,-3.623676,bus,
55.890151,-3.624001,bus,
55.888782,-3.626214,bus,
55.888594,-3.626174,bus,
55.897865,-3.644699,bus,
55.887848,-3.637751,bus,
55.887968,-3.632096,bus,
55.890511,-3.648961,bus,
55.890697,-3.648489,bus,
55.890113,-3.646466,bus,
55.889826,-3.646374,bus,
55.897507,-3.665971,bus,
55.897746,-3.665534,bus,
55.88765,-3.637759,bus,
55.888524,-3.643009,bus,
55.888586,-3.643715,bus,
55.918041,-3.548182,bus,
55.917472,-3.549087,bus,
55.915399,-3.556749,bus,
55.914715,-3.55821,bus,
55.913516,-3.563473,bus,
55.913377,-3.563148,bus,
55.877784,-3.624779,bus,
55.877333,-3.624968,bus,
55.876423,-3.624402,bus,
55.870281,-3.641679,bus,
55.870138,-3.641673,bus,
55.875632,-3.624465,bus,
55.874311,-3.623771,bus,
55.873259,-3.623823,bus,
55.87227,-3.623158,bus,
55.871197,-3.624168,bus,
55.871147,-3.631278,bus,
55.870869,-3.632625,bus,
55.871019,-3.622674,bus,
55.871196,-3.618047,bus,
55.873302,-3.613036,bus,
55.873038,-3.612609,bus,
55.874686,-3.615059,bus,
55.874612,-3.614545,bus,
55.874638,-3.618014,bus,
55.874502,-3.61812,bus,
55.874146,-3.622661,bus,
55.874113,-3.621733,bus,
55.872107,-3.609598,bus,
55.87233,-3.609064,bus,
55.872597,-3.606469,bus,
55.872535,-3.6057,bus,
55.870906,-3.63389,bus,
55.87106,-3.626336,bus,
55.874721,-3.60002,bus,
55.874907,-3.598876,bus,
55.871771,-3.612573,bus,
55.841526,-3.649681,bus,
55.841965,-3.649764,bus,
55.844009,-3.644117,bus,
55.844365,-3.642375,bus,
55.844949,-3.640323,bus,
55.844952,-3.639445,bus,
55.844349,-3.643572,bus,
55.936709,-3.438142,bus,
55.934593,-3.451543,bus,
55.934338,-3.45331,bus,
55.934554,-3.454823,bus,
55.934328,-3.457232,bus,
55.934276,-3.461648,bus,
55.934382,-3.463269,bus,
55.934243,-3.464368,bus,
55.934405,-3.467384,bus,
55.934214,-3.468337,bus,
55.934306,-3.471126,bus,
55.933987,-3.473067,bus,
55.933968,-3.476156,bus,
55.933727,-3.476755,bus,
55.933576,-3.480367,bus,
55.93333,-3.480662,bus,
55.932707,-3.486833,bus,
55.932832,-3.487622,bus,
55.932542,-3.488571,bus,
55.932241,-3.493442,bus,
55.931922,-3.494518,bus,
55.931727,-3.496528,bus,
55.931924,-3.496567,bus,
55.935301,-3.469899,bus,
55.935027,-3.469473,bus,
55.937473,-3.470061,bus,
55.937658,-3.470405,bus,
55.940566,-3.470691,bus,
55.940759,-3.471067,bus,
55.942192,-3.471425,bus,
55.942449,-3.471723,bus,
55.935685,-3.44193,bus,
55.88547,-3.567765,bus,
55.885531,-3.568631,bus,
55.903705,-3.445702,bus,
55.903313,-3.446183,bus,
55.899756,-3.450657,bus,
55.899904,-3.450311,bus,
55.901802,-3.440929,bus,
55.901433,-3.441731,bus,
55.902118,-3.43547,bus,
55.90197,-3.435784,bus,
55.921871,-3.534348,bus,
55.922096,-3.534357,bus,
55.92138,-3.537001,bus,
55.920616,-3.539147,bus,
55.920272,-3.541502,bus,
55.919945,-3.541841,bus,
55.897075,-3.457738,bus,
55.89682,-3.458096,bus,
55.895926,-3.462189,bus,
55.895811,-3.462792,bus,
55.894587,-3.465273,bus,
55.894157,-3.465864,bus,
55.893731,-3.4662,bus,
55.893718,-3.465783,bus,
55.891676,-3.46366,bus,
55.892053,-3.463706,bus,
55.890186,-3.462021,bus,
55.890014,-3.461422,bus,
55.889639,-3.458882,bus,
55.889603,-3.458161,bus,
55.900257,-3.430091,bus,
55.890264,-3.455452,bus,
55.890426,-3.45541,bus,
55.900851,-3.421508,bus,
55.900654,-3.421437,bus,
55.897819,-3.453336,bus,
55.897633,-3.453153,bus,
55.900718,-3.43142,bus,
55.869794,-3.651935,bus,
55.869652,-3.65244,bus,
55.869275,-3.65578,bus,
55.869421,-3.656282,bus,
55.868942,-3.660465,bus,
55.868818,-3.6603,bus,
55.833868,-3.69999,bus,
55.833466,-3.699813,bus,
55.831819,-3.70188,bus,
55.829503,-3.704366,bus,
55.83048,-3.703211,bus,
55.829661,-3.70458,bus,
55.828399,-3.70031,bus,
55.828708,-3.698136,bus,
55.829055,-3.694463,bus,
55.829332,-3.693933,bus,
55.830252,-3.691083,bus,
55.829936,-3.691197,bus,
55.83471,-3.677911,bus,
55.834476,-3.677917,bus,
55.828514,-3.705648,bus,
55.829314,-3.697221,bus,
55.923925,-3.527467,bus,
55.924244,-3.525639,bus,
55.889422,-3.414359,bus,
55.889252,-3.414336,bus,
55.887872,-3.4179,bus,
55.887793,-3.417769,bus,
55.887519,-3.419646,bus,
55.887414,-3.419466,bus,
55.887683,-3.422578,bus,
55.887624,-3.422991,bus,
55.888301,-3.427429,bus,
55.88803,-3.425996,bus,
55.888672,-3.433359,bus,
55.888363,-3.431365,bus,
55.890414,-3.411692,bus,
55.888605,-3.526415,bus,
55.888062,-3.526026,bus,
55.883049,-3.528051,bus,
55.882378,-3.527833,bus,
55.880315,-3.528216,bus,
55.880743,-3.528504,bus,
55.885215,-3.526554,bus,
55.886351,-3.52631,bus,
55.899783,-3.503087,bus,
55.899406,-3.503824,bus,
55.897253,-3.503452,bus,
55.896804,-3.502731,bus,
55.89682,-3.499949,bus,
55.897364,-3.49957,bus,
55.898473,-3.497054,bus,
55.899076,-3.496182,bus,
55.899577,-3.493386,bus,
55.899708,-3.492288,bus,
55.899504,-3.490584,bus,
55.899057,-3.489624,bus,
55.897466,-3.488171,bus,
55.896992,-3.488697,bus,
55.894183,-3.492171,bus,
55.893793,-3.493148,bus,
55.89276,-3.497586,bus,
55.892333,-3.498689,bus,
55.876747,-3.501237,bus,
55.879007,-3.496449,bus,
55.878511,-3.497341,bus,
55.879791,-3.499276,bus,
55.88029,-3.498864,bus,
55.882622,-3.497723,bus,
55.882898,-3.498661,bus,
55.883068,-3.506085,bus,
55.882501,-3.506895,bus,
55.880759,-3.511239,bus,
55.879685,-3.510143,bus,
55.877728,-3.513599,bus,
55.877147,-3.514856,bus,
55.875673,-3.519194,bus,
55.874748,-3.521363,bus,
55.875732,-3.52388,bus,
55.875674,-3.524213,bus,
55.874742,-3.526958,bus,
55.874329,-3.526206,bus,
55.870257,-3.528444,bus,
55.86958,-3.52944,bus,
55.902846,-3.572241,bus,
55.908217,-3.575962,bus,
55.908232,-3.576875,bus,
55.906446,-3.576738,bus,
55.906133,-3.575894,bus,
55.904985,-3.57436,bus,
55.899693,-3.568627,bus,
55.899839,-3.568489,bus,
55.898505,-3.564565,bus,
55.898041,-3.56573,bus,
55.900378,-3.557187,bus,
55.901433,-3.557549,bus,
55.902807,-3.558356,bus,
55.903507,-3.559136,bus,
55.902291,-3.569964,bus,
55.902549,-3.568774,bus,
55.904032,-3.563796,bus,
55.904495,-3.562742,bus,
55.904888,-3.55652,bus,
55.904649,-3.557678,bus,
55.904938,-3.550427,bus,
55.904826,-3.551494,bus,
55.904055,-3.546329,bus,
55.903827,-3.54512,bus,
55.902407,-3.543016,bus,
55.902217,-3.542385,bus,
55.903082,-3.572059,bus,
55.899362,-3.560713,bus,
55.899027,-3.561659,bus,
55.904146,-3.590002,bus,
55.905285,-3.588017,bus,
55.894332,-3.52979,bus,
55.894694,-3.530988,bus,
55.897769,-3.534515,bus,
55.89825,-3.535558,bus,
55.897023,-3.535222,bus,
55.89657,-3.536211,bus,
55.89479,-3.539883,bus,
55.893297,-3.540752,bus,
55.892366,-3.54113,bus,
55.890683,-3.544981,bus,
55.890255,-3.546116,bus,
55.889825,-3.548177,bus,
55.896032,-3.538989,bus,
55.89028,-3.55125,bus,
55.890061,-3.552984,bus,
55.910562,-3.499728,bus,
55.910284,-3.500405,bus,
55.908553,-3.505282,bus,
55.908691,-3.505047,bus,
55.905519,-3.502109,bus,
55.90562,-3.501905,bus,
55.902344,-3.500898,bus,
55.901745,-3.501371,bus,
55.896723,-3.551971,bus,
55.896422,-3.55231,bus,
55.898539,-3.545502,bus,
55.897779,-3.547343,bus,
55.886344,-3.510849,bus,
55.886917,-3.510232,bus,
55.888855,-3.509779,bus,
55.888636,-3.510778,bus,
55.890865,-3.513647,bus,
55.891366,-3.513139,bus,
55.892227,-3.509591,bus,
55.892725,-3.508522,bus,
55.894225,-3.505686,bus,
55.89487,-3.506591,bus,
55.89632,-3.510661,bus,
55.895563,-3.512343,bus,
55.893527,-3.521475,bus,
55.892795,-3.524021,bus,
55.891996,-3.5269,bus,
55.891431,-3.526046,bus,
55.90461,-3.521221,bus,
55.904983,-3.520116,bus,
55.910714,-3.523188,bus,
55.910118,-3.52422,bus,
55.908438,-3.528538,bus,
55.90759,-3.528792,bus,
55.90538,-3.533072,bus,
55.905364,-3.533616,bus,
55.907646,-3.537977,bus,
55.907622,-3.539224,bus,
55.907276,-3.543098,bus,
55.906776,-3.544294,bus,
55.908734,-3.519127,bus,
55.908195,-3.519058,bus,
55.895956,-3.519107,bus,
55.89652,-3.519257,bus,
55.898288,-3.515088,bus,
55.898766,-3.514211,bus,
55.902747,-3.517853,bus,
55.90215,-3.518901,bus,
55.90166,-3.512724,bus,
55.901221,-3.512579,bus,
55.843555,-3.620795,bus,
55.842493,-3.622907,bus,
55.841267,-3.626593,bus,
55.842762,-3.622934,bus,
55.843677,-3.62104,bus,
55.845762,-3.679937,bus,
55.845847,-3.679685,bus,
55.844853,-3.68076,bus,
55.844587,-3.681132,bus,
55.886533,-3.554074,bus,
55.886442,-3.552807,bus,
55.883227,-3.51805,bus,
55.882826,-3.517747,bus,
55.883222,-3.517746,bus,
55.882785,-3.517409,bus,
55.882554,-3.51724,bus,
55.884855,-3.515699,bus,
55.885204,-3.515106,bus,
55.883298,-3.522449,bus,
55.883559,-3.522428,bus,
55.878701,-3.526506,bus,
55.878971,-3.526452,bus,
55.880097,-3.521173,bus,
55.880295,-3.521181,bus,
55.883948,-3.509845,bus,
55.884222,-3.509456,bus,
55.88163,-3.525134,bus,
55.885681,-3.560403,bus,
55.885315,-3.560852,bus,
55.886969,-3.544434,bus,
55.887477,-3.543335,bus,
55.887298,-3.537524,bus,
55.887624,-3.536673,bus,
55.889449,-3.530797,bus,
55.890131,-3.530904,bus,
55.88696,-3.549438,bus,
55.886909,-3.547773,bus,
55.883319,-3.488429,bus,
55.883624,-3.489224,bus,
55.88604,-3.492291,bus,
55.886432,-3.493329,bus,
55.886314,-3.485986,bus,
55.886334,-3.485107,bus,
55.890173,-3.48188,bus,
55.889479,-3.482109,bus,
55.891895,-3.48516,bus,
55.892873,-3.482287,bus,
55.892728,-3.480202,bus,
55.892448,-3.480255,bus,
55.892693,-3.483831,bus,
55.907584,-3.494094,bus,
55.866472,-3.535854,bus,
55.86674,-3.535944,bus,
55.863477,-3.543198,bus,
55.863781,-3.541932,bus,
55.863199,-3.546015,bus,
55.862521,-3.547075,bus,
55.862055,-3.54843,bus,
55.861749,-3.548466,bus,
55.859957,-3.552262,bus,
55.859959,-3.552869,bus,
55.85898,-3.554987,bus,
55.858578,-3.55545,bus,
55.856723,-3.561479,bus,
55.856132,-3.562685,bus,
55.845572,-3.635398,bus,
55.845392,-3.63539,bus,
55.84626,-3.632951,bus,
55.846742,-3.632556,bus,
55.847719,-3.630057,bus,
55.848134,-3.629899,bus,
55.848919,-3.626961,bus,
55.849143,-3.627002,bus,
55.849482,-3.625179,bus,
55.849724,-3.625157,bus,
55.851268,-3.619199,bus,
55.851792,-3.618279,bus,
55.879017,-3.588191,bus,
55.878824,-3.589222,bus,
55.877904,-3.590831,bus,
55.877666,-3.591908,bus,
55.876846,-3.593489,bus,
55.876757,-3.594093,bus,
55.875437,-3.686349,bus,
55.876671,-3.68685,bus,
55.931012,-3.501366,bus,
55.930997,-3.502646,bus,
55.929929,-3.50547,bus,
55.929601,-3.507314,bus,
55.928891,-3.509463,bus,
55.928614,-3.511534,bus,
55.927672,-3.514378,bus,
55.926859,-3.517643,bus,
55.926634,-3.517634,bus,
55.927004,-3.513135,bus,
55.924748,-3.510999,bus,
55.925027,-3.511714,bus,
55.917469,-3.503723,bus,
55.918361,-3.504974,bus,
55.914255,-3.500463,bus,
55.913994,-3.500548,bus,
55.912241,-3.498353,bus,
55.912556,-3.499053,bus,
55.908427,-3.494286,bus,
55.868274,-3.667964,bus,
55.868085,-3.668643,bus,
55.867923,-3.671337,bus,
55.867573,-3.673974,bus,
55.867475,-3.676559,bus,
55.867254,-3.677541,bus,
55.867019,-3.683603,bus,
55.866694,-3.68434,bus,
55.866367,-3.686611,bus,
55.86634,-3.687905,bus,
55.865698,-3.690833,bus,
55.865726,-3.692017,bus,
55.865261,-3.695113,bus,
55.864607,-3.698217,bus,
55.864351,-3.701162,bus,
55.864109,-3.701774,bus,
55.86385,-3.70424,bus,
55.863638,-3.704646,bus,
55.86979,-3.685305,bus,
55.869783,-3.683211,bus,
55.868871,-3.680919,bus,
55.868319,-3.680559,bus,
55.863826,-3.685111,bus,
55.86306,-3.685302,bus,
55.861209,-3.687906,bus,
55.861012,-3.687833,bus,
55.858819,-3.689847,bus,
55.857907,-3.689472,bus,
55.959508,-3.457089,bus,
55.959679,-3.456262,bus,
55.959726,-3.458362,bus,
55.959611,-3.460553,bus,
55.958939,-3.461152,bus,
55.958727,-3.461561,bus,
55.957177,-3.46115,bus,
55.956805,-3.461456,bus,
55.954566,-3.462333,bus,
55.954073,-3.462298,bus,
55.960032,-3.465198,bus,
55.960044,-3.467153,bus,
55.960463,-3.469764,bus,
55.960499,-3.471944,bus,
55.961995,-3.479081,bus,
55.962918,-3.472596,bus,
55.962622,-3.473258,bus,
55.963441,-3.467153,bus,
55.963227,-3.467738,bus,
55.963436,-3.462267,bus,
55.963276,-3.462853,bus,
